time,demand_fid,demand_lon,demand_lat,priority,supply_fid,supply_lon,supply_lat,supply_type,material_weight,unique_id
12.25,DEM_28484,113.9256622634447,22.67332186441654,4,COM_12,113.82327136439469,22.6746292751996,commercial,19.8,DEM_147_00
12.25,DEM_40663,113.8658045734179,22.66461385981592,4,COM_52,113.8232721744962,22.67444093610764,commercial,5.6,DEM_147_01
12.25,DEM_2020,113.8142905220175,22.66562558663498,4,COM_12,113.82327136439469,22.6746292751996,commercial,19.3,DEM_147_02
12.25,DEM_8759,113.816795891783,22.66756939367184,3,MED_136,113.80831841077608,22.69073903809884,medical,20.7,DEM_147_03
12.333,DEM_34261,113.925829515228,22.69802819164032,4,COM_5,113.8231103907918,22.67455908142552,commercial,27.0,DEM_148_00
12.333,DEM_41859,113.9203514133896,22.6752865035176,2,MED_341,113.8077787728144,22.69023886178267,medical,28.7,DEM_148_01
12.333,DEM_12185,113.8217940922034,22.69318203338728,2,MED_438,113.8080819750525,22.69056122970081,medical,20.2,DEM_148_02
12.333,DEM_27963,113.9255019564321,22.67304930129841,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.3,DEM_148_03
12.417,DEM_7023,113.9472925307012,22.677540599864535,4,COM_5,113.8231103907918,22.67455908142552,commercial,5.4,DEM_149_00
12.417,DEM_31394,113.8176943763082,22.66101923164599,1,MED_531,113.8076652331016,22.69033302747562,medical,22.1,DEM_149_01
12.417,DEM_8014,113.9243353797937,22.67368536233876,4,COM_54,113.80529579176628,22.66083003960116,commercial,7.4,DEM_149_02
12.417,DEM_28259,113.94762138907508,22.67735091619054,4,COM_54,113.80529579176628,22.66083003960116,commercial,20.0,DEM_149_03
12.417,DEM_31991,113.9354547155314,22.68686495553139,4,COM_54,113.80529579176628,22.66083003960116,commercial,23.8,DEM_149_04
12.417,DEM_4738,113.9013439294371,22.67543701222624,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.5,DEM_149_05
12.417,DEM_37342,113.9811283017916,22.677692140739065,2,MED_531,113.8076652331016,22.69033302747562,medical,25.7,DEM_149_06
12.417,DEM_43236,113.85808628471848,22.65875320137515,4,COM_52,113.8232721744962,22.67444093610764,commercial,18.1,DEM_149_07
12.417,DEM_21641,113.8583084875369,22.65302080363286,4,COM_5,113.8231103907918,22.67455908142552,commercial,22.4,DEM_149_08
12.417,DEM_25296,113.9483471467508,22.67749512284916,4,COM_12,113.82327136439469,22.6746292751996,commercial,28.5,DEM_149_09
12.5,DEM_28343,113.9010560646594,22.67414769348617,4,COM_12,113.82327136439469,22.6746292751996,commercial,27.8,DEM_150_00
12.5,DEM_4150,113.92320234763568,22.68473399275035,4,COM_22,113.9352843465338,22.681219811731687,commercial,20.0,DEM_150_01
12.5,DEM_32834,113.8617395011894,22.6587384394801,4,COM_52,113.8232721744962,22.67444093610764,commercial,11.4,DEM_150_02
12.5,DEM_263,113.9117694651938,22.67021253776536,4,COM_5,113.8231103907918,22.67455908142552,commercial,19.4,DEM_150_03
12.5,DEM_6140,113.8569881778316,22.65245781681743,4,COM_54,113.80529579176628,22.66083003960116,commercial,5.2,DEM_150_04
12.5,DEM_41263,113.9248786842108,22.68309894901559,4,COM_12,113.82327136439469,22.6746292751996,commercial,22.2,DEM_150_05
12.5,DEM_18153,113.9258168942854,22.692525475751474,1,MED_438,113.8080819750525,22.69056122970081,medical,14.1,DEM_150_06
12.583,DEM_38013,113.8171402523951,22.661054875440353,4,COM_22,113.9352843465338,22.681219811731687,commercial,29.8,DEM_151_00
12.583,DEM_23320,113.80655762058008,22.697245722097655,4,COM_12,113.82327136439469,22.6746292751996,commercial,15.3,DEM_151_01
12.583,DEM_33777,113.9011736844478,22.674713770540695,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.5,DEM_151_02
12.583,DEM_33904,113.9144619056604,22.67255253690244,4,COM_54,113.80529579176628,22.66083003960116,commercial,17.1,DEM_151_03
12.583,DEM_17651,113.9152308571008,22.65527284013467,4,COM_54,113.80529579176628,22.66083003960116,commercial,13.6,DEM_151_04
12.667,DEM_43705,113.9331554996112,22.68749650728308,4,COM_5,113.8231103907918,22.67455908142552,commercial,9.0,DEM_152_00
12.667,DEM_39854,113.8595399528733,22.654934004097296,3,MED_68,113.8078934065362,22.69043991380036,medical,25.1,DEM_152_01
12.667,DEM_7754,113.9204103717727,22.66723895435128,4,COM_52,113.8232721744962,22.67444093610764,commercial,28.1,DEM_152_02
12.667,DEM_25718,113.94419810729948,22.67617270056587,3,MED_68,113.8078934065362,22.69043991380036,medical,6.6,DEM_152_03
12.667,DEM_12559,113.8635643096765,22.66112954715654,4,COM_22,113.9352843465338,22.681219811731687,commercial,7.0,DEM_152_04
12.667,DEM_1746,113.866002212697,22.667923736826776,4,COM_52,113.8232721744962,22.67444093610764,commercial,28.3,DEM_152_05
12.667,DEM_23517,113.9335021796016,22.68277123278864,4,COM_54,113.80529579176628,22.66083003960116,commercial,21.4,DEM_152_06
12.667,DEM_16452,113.8177923507646,22.66775487039173,2,MED_531,113.8076652331016,22.69033302747562,medical,6.4,DEM_152_07
12.667,DEM_9646,113.8175864517286,22.66812391077888,4,COM_52,113.8232721744962,22.67444093610764,commercial,16.0,DEM_152_08
12.75,DEM_44854,113.8048866145768,22.69735865344836,4,COM_12,113.82327136439469,22.6746292751996,commercial,20.4,DEM_153_00
12.75,DEM_42831,113.9112491502899,22.65148554604593,4,COM_5,113.8231103907918,22.67455908142552,commercial,14.0,DEM_153_01
12.75,DEM_41312,113.9443254900397,22.67828602824732,4,COM_5,113.8231103907918,22.67455908142552,commercial,29.4,DEM_153_02
12.75,DEM_4358,113.8018212261688,22.693632654733335,2,MED_341,113.8077787728144,22.69023886178267,medical,24.5,DEM_153_03
12.75,DEM_20501,113.9445512096543,22.677005854692727,4,COM_52,113.8232721744962,22.67444093610764,commercial,15.1,DEM_153_04
12.833,DEM_20197,113.9161258445402,22.66027741262162,4,COM_22,113.9352843465338,22.681219811731687,commercial,29.1,DEM_154_00
12.833,DEM_15831,113.861491569483,22.66068941237599,4,COM_12,113.82327136439469,22.6746292751996,commercial,20.2,DEM_154_01
12.833,DEM_10800,113.922631787475,22.651836163011367,3,MED_438,113.8080819750525,22.69056122970081,medical,28.2,DEM_154_02
12.833,DEM_35228,113.9248039723402,22.674582854500688,3,MED_68,113.8078934065362,22.69043991380036,medical,11.5,DEM_154_03
12.833,DEM_23907,113.8169312550489,22.661321923788847,4,COM_54,113.80529579176628,22.66083003960116,commercial,7.7,DEM_154_04
12.917,DEM_32420,113.9175623496975,22.65183120583267,4,COM_54,113.80529579176628,22.66083003960116,commercial,11.3,DEM_155_00
12.917,DEM_26183,113.86423115733288,22.66635028906611,4,COM_52,113.8232721744962,22.67444093610764,commercial,19.1,DEM_155_01
12.917,DEM_13831,113.9347651596844,22.6862350193292,1,MED_341,113.8077787728144,22.69023886178267,medical,29.0,DEM_155_02
12.917,DEM_27222,113.9227372597732,22.67583552160688,4,COM_52,113.8232721744962,22.67444093610764,commercial,27.4,DEM_155_03
13.0,DEM_4732,113.8666452061784,22.66789013083779,1,MED_438,113.8080819750525,22.69056122970081,medical,21.8,DEM_156_00
13.0,DEM_19813,113.9449522974774,22.677257732503087,3,MED_68,113.8078934065362,22.69043991380036,medical,18.9,DEM_156_01
13.0,DEM_9853,113.8145580055874,22.66572405695215,1,MED_438,113.8080819750525,22.69056122970081,medical,12.8,DEM_156_02
13.0,DEM_12334,113.9242449416279,22.67371027060829,4,COM_54,113.80529579176628,22.66083003960116,commercial,11.7,DEM_156_03
13.0,DEM_43623,113.92472179811908,22.66137179668025,4,COM_12,113.82327136439469,22.6746292751996,commercial,17.5,DEM_156_04
13.0,DEM_11131,113.9203444941148,22.68945527563692,4,COM_12,113.82327136439469,22.6746292751996,commercial,23.4,DEM_156_05
13.0,DEM_15159,113.915525560868,22.655263325880416,4,COM_12,113.82327136439469,22.6746292751996,commercial,10.7,DEM_156_06
13.0,DEM_14215,113.9449447056572,22.67622478660497,4,COM_54,113.80529579176628,22.66083003960116,commercial,13.9,DEM_156_07
13.0,DEM_5511,113.8146131454465,22.66618366651591,4,COM_5,113.8231103907918,22.67455908142552,commercial,28.0,DEM_156_08
13.0,DEM_43017,113.862288227294,22.66092280052321,4,COM_52,113.8232721744962,22.67444093610764,commercial,20.3,DEM_156_09
13.083,DEM_30623,113.9345945202442,22.68568523146064,4,COM_22,113.9352843465338,22.681219811731687,commercial,14.9,DEM_157_00
13.083,DEM_35374,113.8587691738616,22.6572613811922,4,COM_12,113.82327136439469,22.6746292751996,commercial,6.4,DEM_157_01
13.083,DEM_24904,113.856769751486,22.65380671914467,4,COM_52,113.8232721744962,22.67444093610764,commercial,28.5,DEM_157_02
13.083,DEM_1500,113.8633838243374,22.67292812787537,4,COM_54,113.80529579176628,22.66083003960116,commercial,13.7,DEM_157_03
13.083,DEM_43843,113.8065627104428,22.6945196341549,4,COM_12,113.82327136439469,22.6746292751996,commercial,16.4,DEM_157_04
13.083,DEM_6270,113.81627943110868,22.66735140483715,4,COM_54,113.80529579176628,22.66083003960116,commercial,16.5,DEM_157_05
13.083,DEM_44099,113.8631152094872,22.66521669674009,4,COM_5,113.8231103907918,22.67455908142552,commercial,5.3,DEM_157_06
13.083,DEM_11829,113.94223549544888,22.67446856368568,4,COM_52,113.8232721744962,22.67444093610764,commercial,19.5,DEM_157_07
13.083,DEM_18754,113.9351484801148,22.68572648209286,4,COM_22,113.9352843465338,22.681219811731687,commercial,20.3,DEM_157_08
13.083,DEM_14863,113.8580615276812,22.66042863797231,3,MED_136,113.80831841077608,22.69073903809884,medical,18.7,DEM_157_09
13.167,DEM_21763,113.8635576013561,22.66666712525489,4,COM_22,113.9352843465338,22.681219811731687,commercial,26.4,DEM_158_00
13.167,DEM_16001,113.80461666616948,22.666441522954926,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.5,DEM_158_01
13.167,DEM_6952,113.9129217892552,22.66355757659464,4,COM_54,113.80529579176628,22.66083003960116,commercial,22.2,DEM_158_02
13.167,DEM_5072,113.930062044081,22.652537967609327,2,MED_341,113.8077787728144,22.69023886178267,medical,25.1,DEM_158_03
13.167,DEM_33617,113.83121725044388,22.670834435085336,4,COM_52,113.8232721744962,22.67444093610764,commercial,26.4,DEM_158_04
13.25,DEM_30972,113.90839247099248,22.65467975437525,2,MED_531,113.8076652331016,22.69033302747562,medical,23.0,DEM_159_00
13.25,DEM_29041,113.83169574711708,22.67133339074815,4,COM_22,113.9352843465338,22.681219811731687,commercial,11.3,DEM_159_01
13.25,DEM_34658,113.9238430714068,22.67332505821232,3,MED_68,113.8078934065362,22.69043991380036,medical,15.0,DEM_159_02
13.25,DEM_44236,113.86287562718368,22.659776135303495,4,COM_12,113.82327136439469,22.6746292751996,commercial,6.5,DEM_159_03
13.25,DEM_14526,113.9422700887316,22.67384208490093,3,MED_438,113.8080819750525,22.69056122970081,medical,26.0,DEM_159_04
13.333,DEM_14769,113.94696639491228,22.677453634081488,4,COM_22,113.9352843465338,22.681219811731687,commercial,5.5,DEM_160_00
13.333,DEM_6332,113.9196522816961,22.663700491664446,4,COM_22,113.9352843465338,22.681219811731687,commercial,26.7,DEM_160_01
13.333,DEM_37519,113.9346661877085,22.683704050803488,4,COM_12,113.82327136439469,22.6746292751996,commercial,19.4,DEM_160_02
13.333,DEM_40900,113.8246586429914,22.67545038503824,4,COM_54,113.80529579176628,22.66083003960116,commercial,9.4,DEM_160_03
13.417,DEM_19494,113.92397905945668,22.660057943101247,4,COM_52,113.8232721744962,22.67444093610764,commercial,20.8,DEM_161_00
13.417,DEM_34952,113.9236814285594,22.673119182654528,4,COM_52,113.8232721744962,22.67444093610764,commercial,26.2,DEM_161_01
13.417,DEM_3500,113.8023740202979,22.69364955812496,4,COM_5,113.8231103907918,22.67455908142552,commercial,9.0,DEM_161_02
13.417,DEM_12964,113.9279938327523,22.69477590945348,4,COM_22,113.9352843465338,22.681219811731687,commercial,12.9,DEM_161_03
13.417,DEM_16718,113.9472841648,22.67728897737708,4,COM_22,113.9352843465338,22.681219811731687,commercial,20.1,DEM_161_04
13.417,DEM_23180,113.8142330413448,22.67039250927316,2,MED_341,113.8077787728144,22.69023886178267,medical,27.2,DEM_161_05
13.417,DEM_21170,113.85694421373069,22.65697942449534,4,COM_54,113.80529579176628,22.66083003960116,commercial,18.0,DEM_161_06
13.417,DEM_26613,113.9339431695778,22.68358977215026,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.2,DEM_161_07
13.417,DEM_1015,113.9198269957376,22.674691549806926,4,COM_12,113.82327136439469,22.6746292751996,commercial,23.2,DEM_161_08
13.417,DEM_41868,113.8568449832894,22.65748391456611,4,COM_22,113.9352843465338,22.681219811731687,commercial,28.5,DEM_161_09
13.5,DEM_38483,113.9171281041142,22.66163730461782,4,COM_12,113.82327136439469,22.6746292751996,commercial,7.1,DEM_162_00
13.5,DEM_22833,113.815345598716,22.69322472473131,4,COM_22,113.9352843465338,22.681219811731687,commercial,10.7,DEM_162_01
13.5,DEM_16287,113.8642890405447,22.66325349748568,4,COM_52,113.8232721744962,22.67444093610764,commercial,20.7,DEM_162_02
13.5,DEM_6958,113.93500695699248,22.68589126920265,3,MED_531,113.8076652331016,22.69033302747562,medical,26.0,DEM_162_03
13.5,DEM_1310,113.8713502479572,22.67050090057319,4,COM_5,113.8231103907918,22.67455908142552,commercial,21.6,DEM_162_04
13.5,DEM_18749,113.9447913316254,22.67720631084407,4,COM_52,113.8232721744962,22.67444093610764,commercial,16.7,DEM_162_05
13.5,DEM_32626,113.94568757860388,22.676261795046393,1,MED_341,113.8077787728144,22.69023886178267,medical,18.7,DEM_162_06
13.5,DEM_7175,113.8143191632616,22.66650960831185,4,COM_54,113.80529579176628,22.66083003960116,commercial,9.4,DEM_162_07
13.5,DEM_36840,113.8068487376428,22.692214793858927,4,COM_52,113.8232721744962,22.67444093610764,commercial,20.8,DEM_162_08
13.583,DEM_8387,113.9285403188992,22.65256774164012,4,COM_22,113.9352843465338,22.681219811731687,commercial,5.3,DEM_163_00
13.583,DEM_31421,113.9814240306338,22.67777790400332,4,COM_12,113.82327136439469,22.6746292751996,commercial,13.6,DEM_163_01
13.583,DEM_27817,113.922959519036,22.662638392899847,4,COM_54,113.80529579176628,22.66083003960116,commercial,5.2,DEM_163_02
13.583,DEM_29348,113.92519879131828,22.674477235283735,4,COM_52,113.8232721744962,22.67444093610764,commercial,12.5,DEM_163_03
13.583,DEM_25395,113.821374544137,22.66920337037763,4,COM_22,113.9352843465338,22.681219811731687,commercial,19.9,DEM_163_04
13.583,DEM_310,113.9203999874152,22.665451877990726,4,COM_54,113.80529579176628,22.66083003960116,commercial,14.3,DEM_163_05
13.583,DEM_24198,113.83262580233868,22.67141997129076,4,COM_54,113.80529579176628,22.66083003960116,commercial,15.9,DEM_163_06
13.583,DEM_14225,113.94358849838788,22.675682430110808,2,MED_136,113.80831841077608,22.69073903809884,medical,22.9,DEM_163_07
13.583,DEM_40576,113.9253758138042,22.67334783408054,4,COM_52,113.8232721744962,22.67444093610764,commercial,25.7,DEM_163_08
13.667,DEM_44480,113.8171104370373,22.66081465070225,4,COM_22,113.9352843465338,22.681219811731687,commercial,12.1,DEM_164_00
13.667,DEM_32028,113.9964672416301,22.67385554432126,4,COM_22,113.9352843465338,22.681219811731687,commercial,15.3,DEM_164_01
13.667,DEM_3383,113.9228881287188,22.6533882649185,4,COM_12,113.82327136439469,22.6746292751996,commercial,8.4,DEM_164_02
13.667,DEM_5699,113.92312236247768,22.68521207646432,4,COM_52,113.8232721744962,22.67444093610764,commercial,20.4,DEM_164_03
13.667,DEM_15572,113.92519764511088,22.69787343621558,4,COM_54,113.80529579176628,22.66083003960116,commercial,17.3,DEM_164_04
13.75,DEM_29453,113.9350312593292,22.68225690651866,3,MED_136,113.80831841077608,22.69073903809884,medical,13.5,DEM_165_00
13.75,DEM_17892,113.81317888721829,22.67542902102878,3,MED_438,113.8080819750525,22.69056122970081,medical,29.9,DEM_165_01
13.75,DEM_27514,113.9803055373678,22.678380113241616,4,COM_5,113.8231103907918,22.67455908142552,commercial,13.3,DEM_165_02
13.75,DEM_7795,113.9278843500172,22.693233706349496,1,MED_68,113.8078934065362,22.69043991380036,medical,11.7,DEM_165_03
13.75,DEM_23005,113.8576821655844,22.65789173568884,1,MED_68,113.8078934065362,22.69043991380036,medical,18.6,DEM_165_04
13.75,DEM_10016,113.80519532616428,22.69779811089016,4,COM_12,113.82327136439469,22.6746292751996,commercial,27.4,DEM_165_05
13.833,DEM_1538,113.9460891215804,22.677113310864648,4,COM_12,113.82327136439469,22.6746292751996,commercial,16.5,DEM_166_00
13.833,DEM_4770,113.9791906879001,22.69077883335883,4,COM_54,113.80529579176628,22.66083003960116,commercial,21.7,DEM_166_01
13.833,DEM_11684,113.9337673190052,22.68288779399368,2,MED_438,113.8080819750525,22.69056122970081,medical,14.7,DEM_166_02
13.833,DEM_17913,113.806985830991,22.69801919555523,4,COM_22,113.9352843465338,22.681219811731687,commercial,9.0,DEM_166_03
13.833,DEM_1981,113.8660948180364,22.66733773876598,4,COM_54,113.80529579176628,22.66083003960116,commercial,18.0,DEM_166_04
13.833,DEM_14454,113.8116643194853,22.664697399503,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.0,DEM_166_05
13.917,DEM_645,113.8047365028532,22.69441697459811,4,COM_12,113.82327136439469,22.6746292751996,commercial,24.9,DEM_167_00
13.917,DEM_35909,113.9106297588954,22.66112043913056,2,MED_68,113.8078934065362,22.69043991380036,medical,14.9,DEM_167_01
13.917,DEM_13827,113.9450129235679,22.67673033659693,4,COM_5,113.8231103907918,22.67455908142552,commercial,29.2,DEM_167_02
13.917,DEM_35673,113.8248722940541,22.67563533093734,4,COM_52,113.8232721744962,22.67444093610764,commercial,22.2,DEM_167_03
13.917,DEM_8340,113.80059072154428,22.6898639738537,4,COM_22,113.9352843465338,22.681219811731687,commercial,24.3,DEM_167_04
14.0,DEM_40491,113.9344617539692,22.68433436706344,2,MED_136,113.80831841077608,22.69073903809884,medical,22.5,DEM_168_00
14.0,DEM_5551,113.913139717579,22.66592797615527,1,MED_136,113.80831841077608,22.69073903809884,medical,17.2,DEM_168_01
14.0,DEM_18213,113.9445807010362,22.679877036103793,4,COM_54,113.80529579176628,22.66083003960116,commercial,24.7,DEM_168_02
14.0,DEM_20138,113.9229802254714,22.672150347619567,4,COM_52,113.8232721744962,22.67444093610764,commercial,23.3,DEM_168_03
14.0,DEM_924,113.8648672374972,22.668462966997847,4,COM_52,113.8232721744962,22.67444093610764,commercial,14.0,DEM_168_04
14.083,DEM_34561,113.9144886381346,22.66124770524872,4,COM_12,113.82327136439469,22.6746292751996,commercial,18.6,DEM_169_00
14.083,DEM_18680,113.94330275930228,22.679440792000015,2,MED_438,113.8080819750525,22.69056122970081,medical,11.9,DEM_169_01
14.083,DEM_36928,113.8142403011943,22.67188293247758,4,COM_54,113.80529579176628,22.66083003960116,commercial,9.0,DEM_169_02
14.083,DEM_31974,113.9253166162637,22.67463350310372,4,COM_12,113.82327136439469,22.6746292751996,commercial,16.2,DEM_169_03
14.083,DEM_15034,113.9414419307695,22.67570679086217,4,COM_54,113.80529579176628,22.66083003960116,commercial,14.2,DEM_169_04
14.167,DEM_38622,113.863009883244,22.65976506479676,4,COM_22,113.9352843465338,22.681219811731687,commercial,24.4,DEM_170_00
14.167,DEM_13549,113.9167143001557,22.67306728160176,4,COM_22,113.9352843465338,22.681219811731687,commercial,23.0,DEM_170_01
14.167,DEM_41577,113.9256409246238,22.67527366146334,4,COM_54,113.80529579176628,22.66083003960116,commercial,25.5,DEM_170_02
14.167,DEM_10524,113.8166539694332,22.667011533734208,4,COM_54,113.80529579176628,22.66083003960116,commercial,22.1,DEM_170_03
14.25,DEM_34900,113.8177698869686,22.669143817872193,4,COM_52,113.8232721744962,22.67444093610764,commercial,21.4,DEM_171_00
14.25,DEM_31593,113.9971386165473,22.671145070490727,4,COM_54,113.80529579176628,22.66083003960116,commercial,22.5,DEM_171_01
14.25,DEM_14673,113.930203669897,22.68738176306067,4,COM_5,113.8231103907918,22.67455908142552,commercial,14.2,DEM_171_02
14.25,DEM_37551,113.93486721271728,22.685827170233456,4,COM_5,113.8231103907918,22.67455908142552,commercial,5.3,DEM_171_03
14.25,DEM_11697,113.815375135949,22.66792886054735,1,MED_438,113.8080819750525,22.69056122970081,medical,28.2,DEM_171_04
14.25,DEM_3918,113.92859487480308,22.650036868877375,4,COM_52,113.8232721744962,22.67444093610764,commercial,25.0,DEM_171_05
14.25,DEM_2992,113.91944789347808,22.66359467916864,2,MED_341,113.8077787728144,22.69023886178267,medical,19.0,DEM_171_06
14.25,DEM_24452,113.80487327787688,22.698010457454256,4,COM_22,113.9352843465338,22.681219811731687,commercial,24.9,DEM_171_07
14.25,DEM_2847,113.8634403419761,22.668660694188,1,MED_531,113.8076652331016,22.69033302747562,medical,11.6,DEM_171_08
14.25,DEM_1878,113.9257346629868,22.65664372585447,4,COM_5,113.8231103907918,22.67455908142552,commercial,25.9,DEM_171_09
14.333,DEM_10492,113.8595086607898,22.659525630841873,4,COM_12,113.82327136439469,22.6746292751996,commercial,18.2,DEM_172_00
14.333,DEM_14153,113.80553080794388,22.68612494009247,4,COM_54,113.80529579176628,22.66083003960116,commercial,20.6,DEM_172_01
14.333,DEM_9873,113.8142007466808,22.665203499022248,2,MED_531,113.8076652331016,22.69033302747562,medical,23.7,DEM_172_02
14.333,DEM_24411,113.8600785615898,22.653579701546615,4,COM_5,113.8231103907918,22.67455908142552,commercial,24.2,DEM_172_03
14.417,DEM_26191,113.9223583998597,22.6501155188956,4,COM_22,113.9352843465338,22.681219811731687,commercial,27.6,DEM_173_00
14.417,DEM_33290,113.92014813483068,22.69030859088096,4,COM_22,113.9352843465338,22.681219811731687,commercial,26.1,DEM_173_01
14.417,DEM_24250,113.8254085081426,22.66916075503624,4,COM_52,113.8232721744962,22.67444093610764,commercial,25.7,DEM_173_02
14.417,DEM_18662,113.8135412317453,22.66615212361103,4,COM_54,113.80529579176628,22.66083003960116,commercial,11.0,DEM_173_03
14.417,DEM_32975,113.8573626083164,22.65790912851463,1,MED_136,113.80831841077608,22.69073903809884,medical,14.4,DEM_173_04
14.417,DEM_33300,113.8168690704454,22.66168137636658,3,MED_341,113.8077787728144,22.69023886178267,medical,14.0,DEM_173_05
14.417,DEM_26747,113.9191197088412,22.66286006706882,4,COM_52,113.8232721744962,22.67444093610764,commercial,29.0,DEM_173_06
14.417,DEM_6,113.91994986403108,22.667610097249625,4,COM_5,113.8231103907918,22.67455908142552,commercial,29.6,DEM_173_07
14.5,DEM_30626,113.8212516841626,22.670171197697176,3,MED_531,113.8076652331016,22.69033302747562,medical,19.3,DEM_174_00
14.5,DEM_34952,113.9236814285594,22.673119182654528,3,MED_136,113.80831841077608,22.69073903809884,medical,7.4,DEM_174_01
14.5,DEM_27310,113.80507488185148,22.66720559698683,4,COM_22,113.9352843465338,22.681219811731687,commercial,8.9,DEM_174_02
14.5,DEM_15145,113.81394327760668,22.667074728641207,3,MED_341,113.8077787728144,22.69023886178267,medical,27.2,DEM_174_03
14.5,DEM_14219,113.8012670692234,22.67669386963162,4,COM_12,113.82327136439469,22.6746292751996,commercial,11.4,DEM_174_04
14.5,DEM_17289,113.8152917582572,22.66627200444072,4,COM_5,113.8231103907918,22.67455908142552,commercial,19.3,DEM_174_05
14.5,DEM_34744,113.8682703967514,22.67062645046787,4,COM_12,113.82327136439469,22.6746292751996,commercial,23.4,DEM_174_06
14.5,DEM_18721,113.8102373591947,22.670912877289368,4,COM_52,113.8232721744962,22.67444093610764,commercial,9.3,DEM_174_07
14.583,DEM_25640,113.8120162115359,22.66513318159562,4,COM_52,113.8232721744962,22.67444093610764,commercial,28.3,DEM_175_00
14.583,DEM_6294,113.9279359882478,22.673221428684048,4,COM_12,113.82327136439469,22.6746292751996,commercial,23.7,DEM_175_01
14.583,DEM_37229,113.9437094288737,22.677002903296465,4,COM_5,113.8231103907918,22.67455908142552,commercial,20.8,DEM_175_02
14.583,DEM_39524,113.823590724732,22.69442147003362,2,MED_438,113.8080819750525,22.69056122970081,medical,6.4,DEM_175_03
14.583,DEM_31512,113.94351002413768,22.676138288123447,4,COM_5,113.8231103907918,22.67455908142552,commercial,13.0,DEM_175_04
14.583,DEM_34397,113.80507218471068,22.672631229029168,3,MED_136,113.80831841077608,22.69073903809884,medical,13.2,DEM_175_05
14.583,DEM_44805,113.8614356389882,22.665940123019674,4,COM_12,113.82327136439469,22.6746292751996,commercial,8.8,DEM_175_06
14.583,DEM_42811,113.9251769137254,22.67202340219092,4,COM_52,113.8232721744962,22.67444093610764,commercial,29.3,DEM_175_07
14.583,DEM_36687,113.921896309894,22.666501999229055,4,COM_54,113.80529579176628,22.66083003960116,commercial,17.6,DEM_175_08
14.583,DEM_12567,113.8142456183992,22.666452354130847,4,COM_52,113.8232721744962,22.67444093610764,commercial,12.2,DEM_175_09
14.667,DEM_44809,113.86255642804248,22.66717463004109,2,MED_136,113.80831841077608,22.69073903809884,medical,24.1,DEM_176_00
14.667,DEM_28633,113.86301339340308,22.66418463452672,4,COM_54,113.80529579176628,22.66083003960116,commercial,10.0,DEM_176_01
14.667,DEM_23168,113.94066215797308,22.67467449211699,4,COM_54,113.80529579176628,22.66083003960116,commercial,9.9,DEM_176_02
14.667,DEM_38312,113.92826323368908,22.67239979521151,4,COM_54,113.80529579176628,22.66083003960116,commercial,11.2,DEM_176_03
14.667,DEM_3534,113.914206106605,22.660780414340167,4,COM_22,113.9352843465338,22.681219811731687,commercial,24.4,DEM_176_04
14.667,DEM_18660,113.8140288237315,22.666734497287216,4,COM_54,113.80529579176628,22.66083003960116,commercial,7.2,DEM_176_05
14.667,DEM_42647,113.859946788394,22.66033851652092,4,COM_52,113.8232721744962,22.67444093610764,commercial,15.6,DEM_176_06
14.75,DEM_38912,113.934004980474,22.684025347826086,3,MED_136,113.80831841077608,22.69073903809884,medical,16.0,DEM_177_00
14.75,DEM_13270,113.93256852993268,22.68349388878177,4,COM_12,113.82327136439469,22.6746292751996,commercial,22.1,DEM_177_01
14.75,DEM_8400,113.8662366151308,22.66866103316183,4,COM_5,113.8231103907918,22.67455908142552,commercial,7.8,DEM_177_02
14.75,DEM_2664,113.92521118932788,22.682330494408447,4,COM_12,113.82327136439469,22.6746292751996,commercial,28.7,DEM_177_03
14.75,DEM_7906,113.9254492609965,22.65658430569982,3,MED_341,113.8077787728144,22.69023886178267,medical,5.3,DEM_177_04
14.75,DEM_44463,113.9959262059886,22.66807153486134,4,COM_5,113.8231103907918,22.67455908142552,commercial,12.6,DEM_177_05
14.833,DEM_7528,113.92781320087508,22.65298538508934,3,MED_68,113.8078934065362,22.69043991380036,medical,14.4,DEM_178_00
14.833,DEM_41991,113.8227886044056,22.67156084732279,4,COM_54,113.80529579176628,22.66083003960116,commercial,6.1,DEM_178_01
14.833,DEM_9327,113.8146250181673,22.6655928040121,4,COM_5,113.8231103907918,22.67455908142552,commercial,12.1,DEM_178_02
14.833,DEM_44682,113.822477802603,22.67272664036267,4,COM_54,113.80529579176628,22.66083003960116,commercial,11.8,DEM_178_03
14.833,DEM_27580,113.9336259575151,22.68405678342199,4,COM_5,113.8231103907918,22.67455908142552,commercial,6.7,DEM_178_04
14.833,DEM_41710,113.9131227216194,22.65286990372434,4,COM_22,113.9352843465338,22.681219811731687,commercial,21.6,DEM_178_05
14.833,DEM_41696,113.86442189313948,22.6654449043567,4,COM_22,113.9352843465338,22.681219811731687,commercial,26.6,DEM_178_06
14.917,DEM_30395,113.93544852295229,22.6859468047709,4,COM_5,113.8231103907918,22.67455908142552,commercial,27.6,DEM_179_00
